filename,width,height,class,xmin,ymin,xmax,ymax,image_id
./Dataset/blob/forceTrain/oleg_frame0287s.jpg,640,480,goalpost,3,299,8,337,1607
./Dataset/blob/forceTrain/2019-07-05-01-00-01-094.png,640,480,ball,216,221,256,261,1608
./Dataset/blob/forceTrain/2019-07-05-01-00-01-094.png,640,480,goalpost,27,221,67,281,1608
./Dataset/blob/forceTrain/2019-07-05-01-00-01-094.png,640,480,goalpost,269,131,309,191,1608
./Dataset/blob/forceTrain/2019-07-05-01-00-01-094.png,640,480,robot,158,178,198,238,1608
./Dataset/blob/forceTrain/2019-07-03-06-56-38-126.png,640,480,ball,257,231,297,271,1609
./Dataset/blob/forceTrain/2019-07-03-06-56-38-126.png,640,480,goalpost,77,296,117,356,1609
./Dataset/blob/forceTrain/2019-07-03-06-56-38-126.png,640,480,goalpost,343,151,383,211,1609
./Dataset/blob/forceTrain/2019-07-03-06-56-38-126.png,640,480,robot,548,120,565,184,1609
./Dataset/blob/forceTrain/oleg_frame0337w.jpg,640,480,goalpost,112,95,116,134,1610
./Dataset/blob/forceTrain/oleg_frame0337w.jpg,640,480,robot,241,170,297,216,1610
./Dataset/blob/forceTrain/oleg_frame0337w.jpg,640,480,ball,297,180,327,211,1610
./Dataset/blob/forceTrain/oleg_frame0513f.jpg,640,480,ball,331,366,397,426,1611
./Dataset/blob/forceTrain/oleg_frame0513f.jpg,640,480,goalpost,197,59,204,90,1611
./Dataset/blob/forceTrain/oleg_frame0513f.jpg,640,480,goalpost,380,68,387,105,1611
./Dataset/blob/forceTrain/oleg_frame0513f.jpg,640,480,robot,516,264,572,319,1611
./Dataset/blob/forceTrain/2019-07-07-08-33-57-365.png,640,480,robot,509,126,525,252,1612
./Dataset/blob/forceTrain/2019-07-07-08-33-57-365.png,640,480,goalpost,461,99,470,145,1612
./Dataset/blob/forceTrain/frame0218_dropin.jpg,640,480,ball,12,200,36,224,1613
./Dataset/blob/forceTrain/frame0218_dropin.jpg,640,480,goalpost,52,158,62,194,1613
./Dataset/blob/forceTrain/frame0218_dropin.jpg,640,480,robot,93,142,113,186,1613
./Dataset/blob/forceTrain/frame0218_dropin.jpg,640,480,goalpost,154,118,169,177,1613
./Dataset/blob/forceTrain/frame0218_dropin.jpg,640,480,robot,259,125,278,201,1613
./Dataset/blob/forceTrain/2019-07-05-01-12-02-876.png,640,480,ball,284,156,324,196,1614
./Dataset/blob/forceTrain/2019-07-05-01-12-02-876.png,640,480,goalpost,116,113,156,173,1614
./Dataset/blob/forceTrain/2019-07-05-01-12-02-876.png,640,480,robot,246,122,269,170,1614
./Dataset/blob/forceTrain/2019-07-05-01-12-02-876.png,640,480,goalpost,192,114,209,162,1614
./Dataset/blob/forceTrain/2019-07-05-01-12-02-876.png,640,480,robot,167,117,181,167,1614
./Dataset/blob/forceTrain/2019-07-05-01-12-02-876.png,640,480,robot,612,223,639,297,1614
./Dataset/blob/forceTrain/2019-07-03-06-52-40-951.png,640,480,ball,210,387,250,427,1615
./Dataset/blob/forceTrain/2019-07-03-06-52-40-951.png,640,480,ball,343,76,383,116,1615
./Dataset/blob/forceTrain/2019-07-03-06-52-40-951.png,640,480,goalpost,340,29,380,89,1615
./Dataset/blob/forceTrain/2019-07-03-06-52-40-951.png,640,480,robot,118,401,158,461,1615
./Dataset/blob/forceTrain/2019-07-03-06-52-40-951.png,640,480,robot,424,49,448,115,1615
./Dataset/blob/forceTrain/sydney_2019-07-02-05-57-32.png,640,480,ball,282,201,319,239,1616
./Dataset/blob/forceTrain/sydney_2019-07-02-05-57-32.png,640,480,ball,130,200,164,235,1616
./Dataset/blob/forceTrain/sydney_2019-07-02-05-57-32.png,640,480,goalpost,245,27,249,60,1616
./Dataset/blob/forceTrain/sydney_2019-07-02-05-57-32.png,640,480,goalpost,149,40,155,76,1616
./Dataset/blob/forceTrain/2019-06-24-10-52-01.png,640,480,robot,343,301,383,393,1617
./Dataset/blob/forceTrain/2019-06-24-10-52-01.png,640,480,goalpost,347,51,362,107,1617
./Dataset/blob/forceTrain/2019-06-24-10-52-01.png,640,480,goalpost,132,71,153,121,1617
./Dataset/blob/forceTrain/2019-06-24-10-49-21.png,640,480,robot,303,370,343,462,1618
./Dataset/blob/forceTrain/2019-06-24-10-49-21.png,640,480,goalpost,384,240,399,296,1618
./Dataset/blob/forceTrain/2019-06-24-10-49-21.png,640,480,goalpost,184,249,205,299,1618
./Dataset/blob/forceTrain/oleg_frame03051.jpg,640,480,robot,246,175,309,210,1619
./Dataset/blob/forceTrain/oleg_frame03051.jpg,640,480,ball,299,179,335,218,1619
./Dataset/blob/forceTrain/oleg_frame03051.jpg,640,480,goalpost,120,50,125,96,1619
./Dataset/blob/forceTrain/2019-06-24-13-18-24.png,640,480,robot,543,339,593,387,1620
./Dataset/blob/forceTrain/2019-06-24-13-18-24.png,640,480,robot,292,190,326,242,1620
./Dataset/blob/forceTrain/2019-06-24-13-18-24.png,640,480,goalpost,562,152,574,194,1620
./Dataset/blob/forceTrain/2019-06-24-13-18-24.png,640,480,ball,9,248,36,274,1620
./Dataset/blob/forceTrain/2019-06-24-13-18-24.png,640,480,robot,88,157,133,207,1620
./Dataset/blob/forceTrain/2019-06-24-13-18-24.png,640,480,goalpost,383,72,397,117,1620
./Dataset/blob/forceTrain/sydney_2019-07-02-06-02-30.png,640,480,ball,318,69,332,84,1621
./Dataset/blob/forceTrain/sydney_2019-07-02-06-02-30.png,640,480,goalpost,245,46,249,81,1621
./Dataset/blob/forceTrain/sydney_2019-07-02-06-02-30.png,640,480,goalpost,381,41,386,85,1621
./Dataset/blob/forceTrain/6_s.png,640,480,ball,297,398,359,450,1622
./Dataset/blob/forceTrain/6_s.png,640,480,goalpost,344,128,367,192,1622
./Dataset/blob/forceTrain/6_s.png,640,480,goalpost,141,84,166,128,1622
./Dataset/blob/forceTrain/oleg_frame0377s.jpg,640,480,ball,255,406,324,473,1623
./Dataset/blob/forceTrain/oleg_frame0377s.jpg,640,480,robot,410,396,478,438,1623
./Dataset/blob/forceTrain/oleg_frame0377s.jpg,640,480,goalpost,441,50,446,87,1623
./Dataset/blob/forceTrain/oleg_frame0410.jpg,640,480,robot,191,378,280,447,1624
./Dataset/blob/forceTrain/oleg_frame0410.jpg,640,480,ball,257,396,325,457,1624
./Dataset/blob/forceTrain/sydney_2019-07-02-05-53-48.png,640,480,ball,446,257,488,299,1625
./Dataset/blob/forceTrain/sydney_2019-07-02-05-53-48.png,640,480,goalpost,246,124,254,221,1625
./Dataset/blob/forceTrain/2019-06-24-13-16-39.png,640,480,robot,320,296,353,375,1626
./Dataset/blob/forceTrain/2019-06-24-13-16-39.png,640,480,ball,465,221,499,261,1626
./Dataset/blob/forceTrain/2019-06-24-13-16-39.png,640,480,goalpost,215,42,239,99,1626
./Dataset/blob/forceTrain/2019-06-24-13-16-39.png,640,480,robot,120,191,170,239,1626
./Dataset/blob/forceTrain/oleg_frame03151.jpg,640,480,robot,247,178,310,213,1627
./Dataset/blob/forceTrain/oleg_frame03151.jpg,640,480,ball,360,219,405,264,1627
./Dataset/blob/forceTrain/oleg_frame03151.jpg,640,480,goalpost,99,58,104,104,1627
./Dataset/blob/forceTrain/oleg_frame03811.jpg,640,480,robot,196,250,259,285,1628
./Dataset/blob/forceTrain/oleg_frame03811.jpg,640,480,ball,325,277,380,332,1628
./Dataset/blob/forceTrain/2019-07-05-09-16-08-283.png,640,480,goalpost,320,54,360,114,1629
./Dataset/blob/forceTrain/2019-07-05-09-16-08-283.png,640,480,robot,579,171,606,229,1629
./Dataset/blob/forceTrain/2019-07-05-09-16-08-283.png,640,480,robot,228,71,275,175,1629
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-57.png,640,480,goalpost,336,1,342,36,1630
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-57.png,640,480,robot,560,99,625,144,1630
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-57.png,640,480,ball,329,28,336,37,1630
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-57.png,640,480,goalpost,218,1,222,43,1630
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-57.png,640,480,robot,119,48,166,99,1630
./Dataset/blob/forceTrain/2019-07-05-09-20-31-408.png,640,480,ball,281,335,321,375,1631
./Dataset/blob/forceTrain/2019-07-05-09-20-31-408.png,640,480,goalpost,350,9,390,69,1631
./Dataset/blob/forceTrain/2019-07-05-09-20-31-408.png,640,480,goalpost,241,9,281,69,1631
./Dataset/blob/forceTrain/2019-07-05-09-20-31-408.png,640,480,robot,288,85,316,154,1631
./Dataset/blob/forceTrain/2019-07-07-08-35-33-819.png,640,480,robot,361,152,408,279,1632
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-01.png,640,480,goalpost,336,1,342,36,1633
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-01.png,640,480,robot,514,60,579,105,1633
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-01.png,640,480,ball,329,28,336,37,1633
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-01.png,640,480,robot,153,28,211,65,1633
./Dataset/blob/forceTrain/2019-07-07-08-36-58-490.png,640,480,robot,384,44,462,198,1634
./Dataset/blob/forceTrain/2019-07-07-08-36-58-490.png,640,480,goalpost,359,19,383,71,1634
./Dataset/blob/forceTrain/2019-07-03-06-52-34-815.png,640,480,ball,266,360,306,400,1635
./Dataset/blob/forceTrain/2019-07-03-06-52-34-815.png,640,480,robot,172,249,212,309,1635
./Dataset/blob/forceTrain/2019-07-03-06-52-34-815.png,640,480,robot,443,32,467,93,1635
./Dataset/blob/forceTrain/2019-07-03-06-52-34-815.png,640,480,robot,199,43,224,86,1635
./Dataset/blob/forceTrain/2019-07-03-06-52-34-815.png,640,480,goalpost,374,15,386,68,1635
./Dataset/blob/forceTrain/2019-07-03-06-51-53-296.png,640,480,ball,314,214,354,254,1636
./Dataset/blob/forceTrain/2019-07-03-06-51-53-296.png,640,480,ball,200,115,240,155,1636
./Dataset/blob/forceTrain/2019-07-03-06-51-53-296.png,640,480,goalpost,1,122,30,182,1636
./Dataset/blob/forceTrain/2019-07-03-06-51-53-296.png,640,480,goalpost,92,85,132,145,1636
./Dataset/blob/forceTrain/2019-07-03-06-51-53-296.png,640,480,robot,416,201,456,261,1636
./Dataset/blob/forceTrain/2019-07-03-06-55-01-576.png,640,480,ball,334,56,348,68,1637
./Dataset/blob/forceTrain/2019-07-03-06-55-01-576.png,640,480,ball,349,339,389,379,1637
./Dataset/blob/forceTrain/2019-07-03-06-55-01-576.png,640,480,robot,151,352,191,412,1637
./Dataset/blob/forceTrain/2019-07-03-06-55-01-576.png,640,480,ball,327,69,344,85,1637
./Dataset/blob/forceTrain/2019-07-03-06-55-01-576.png,640,480,goalpost,231,20,241,59,1637
./Dataset/blob/forceTrain/2019-07-03-06-55-01-576.png,640,480,goalpost,162,38,169,72,1637
./Dataset/blob/forceTrain/oleg_frame0320.jpg,640,480,robot,143,189,208,229,1638
./Dataset/blob/forceTrain/oleg_frame0320.jpg,640,480,ball,255,180,292,216,1638
./Dataset/blob/forceTrain/oleg_frame0312s.jpg,640,480,goalpost,62,143,70,190,1639
./Dataset/blob/forceTrain/oleg_frame0312s.jpg,640,480,ball,303,375,370,439,1639
./Dataset/blob/forceTrain/oleg_frame0312s.jpg,640,480,robot,467,304,535,346,1639
./Dataset/blob/forceTrain/sydney_2019-07-02-05-58-35.png,640,480,ball,247,341,307,400,1640
./Dataset/blob/forceTrain/sydney_2019-07-02-05-58-35.png,640,480,goalpost,405,35,409,72,1640
./Dataset/blob/forceTrain/sydney_2019-07-02-05-58-35.png,640,480,goalpost,317,23,320,62,1640
./Dataset/blob/forceTrain/2019-07-05-01-22-33-218.png,640,480,ball,255,230,295,270,1641
./Dataset/blob/forceTrain/2019-07-05-01-22-33-218.png,640,480,goalpost,118,167,158,227,1641
./Dataset/blob/forceTrain/2019-07-05-01-22-33-218.png,640,480,robot,66,231,106,291,1641
./Dataset/blob/forceTrain/2019-07-03-06-50-50-752.png,640,480,ball,331,219,360,247,1642
./Dataset/blob/forceTrain/2019-07-03-06-50-50-752.png,640,480,ball,233,210,257,236,1642
./Dataset/blob/forceTrain/2019-07-03-06-50-50-752.png,640,480,robot,197,214,232,272,1642
./Dataset/blob/forceTrain/2019-07-03-06-50-50-752.png,640,480,goalpost,305,116,323,158,1642
./Dataset/blob/forceTrain/2019-07-03-06-50-50-752.png,640,480,goalpost,459,153,468,182,1642
./Dataset/blob/forceTrain/sydney_2019-07-02-06-58-18.png,640,480,goalpost,336,1,342,36,1643
./Dataset/blob/forceTrain/sydney_2019-07-02-06-58-18.png,640,480,robot,566,134,631,179,1643
./Dataset/blob/forceTrain/sydney_2019-07-02-06-58-18.png,640,480,ball,329,28,336,37,1643
./Dataset/blob/forceTrain/sydney_2019-07-02-06-58-18.png,640,480,goalpost,218,1,222,43,1643
./Dataset/blob/forceTrain/sydney_2019-07-02-05-54-03.png,640,480,ball,311,198,344,233,1644
./Dataset/blob/forceTrain/sydney_2019-07-02-05-54-03.png,640,480,goalpost,517,107,523,207,1644
./Dataset/blob/forceTrain/2019-07-03-06-54-40-768.png,640,480,ball,271,176,311,216,1645
./Dataset/blob/forceTrain/2019-07-03-06-54-40-768.png,640,480,ball,245,135,285,175,1645
./Dataset/blob/forceTrain/2019-07-03-06-54-40-768.png,640,480,goalpost,538,217,578,277,1645
./Dataset/blob/forceTrain/2019-07-03-06-54-40-768.png,640,480,robot,156,120,198,168,1645
./Dataset/blob/forceTrain/2019-07-03-06-54-40-768.png,640,480,ball,112,79,125,93,1645
./Dataset/blob/forceTrain/2019-07-03-06-54-40-768.png,640,480,ball,104,76,113,84,1645
./Dataset/blob/forceTrain/2019-07-03-06-54-40-768.png,640,480,goalpost,7,77,25,115,1645
./Dataset/blob/forceTrain/oleg_frame0384q.jpg,640,480,robot,477,400,553,480,1646
./Dataset/blob/forceTrain/oleg_frame0384q.jpg,640,480,ball,320,188,343,211,1646
./Dataset/blob/forceTrain/oleg_frame0384q.jpg,640,480,goalpost,252,139,260,186,1646
./Dataset/blob/forceTrain/oleg_frame0384q.jpg,640,480,goalpost,459,159,465,217,1646
./Dataset/blob/forceTrain/2019-06-24-13-20-06.png,640,480,robot,275,288,325,352,1647
./Dataset/blob/forceTrain/2019-06-24-13-20-06.png,640,480,goalpost,220,55,239,100,1647
./Dataset/blob/forceTrain/2019-06-24-13-20-06.png,640,480,robot,531,325,560,409,1647
./Dataset/blob/forceTrain/2019-06-24-13-20-06.png,640,480,goalpost,410,68,425,110,1647
./Dataset/blob/forceTrain/frame0492_dropin.jpg,640,480,robot,358,101,447,160,1648
./Dataset/blob/forceTrain/frame0492_dropin.jpg,640,480,goalpost,220,119,230,161,1648
./Dataset/blob/forceTrain/frame0492_dropin.jpg,640,480,goalpost,518,107,530,154,1648
./Dataset/blob/forceTrain/frame0492_dropin.jpg,640,480,ball,237,368,303,433,1648
./Dataset/blob/forceTrain/2019-06-24-17-19-56.png,640,480,ball,353,194,380,236,1649
./Dataset/blob/forceTrain/2019-06-24-17-19-56.png,640,480,goalpost,436,14,451,54,1649
./Dataset/blob/forceTrain/2019-06-24-17-19-56.png,640,480,robot,521,149,552,188,1649
./Dataset/blob/forceTrain/2019-06-24-17-19-56.png,640,480,robot,469,304,500,372,1649
./Dataset/blob/forceTrain/2019-06-24-17-19-56.png,640,480,robot,23,358,75,393,1649
./Dataset/blob/forceTrain/2019-06-24-17-19-56.png,640,480,robot,233,347,293,400,1649
./Dataset/blob/forceTrain/2019-07-05-01-15-10-358.png,640,480,robot,355,287,386,359,1650
./Dataset/blob/forceTrain/oleg_frame0525f.jpg,640,480,ball,319,371,384,433,1651
./Dataset/blob/forceTrain/oleg_frame0525f.jpg,640,480,goalpost,195,59,202,90,1651
./Dataset/blob/forceTrain/oleg_frame0525f.jpg,640,480,goalpost,377,68,384,105,1651
./Dataset/blob/forceTrain/oleg_frame0525f.jpg,640,480,robot,504,309,560,364,1651
./Dataset/blob/forceTrain/oleg_frame02541.jpg,640,480,ball,289,192,324,229,1652
./Dataset/blob/forceTrain/oleg_frame02541.jpg,640,480,robot,224,195,286,228,1652
./Dataset/blob/forceTrain/oleg_frame02541.jpg,640,480,goalpost,111,84,116,117,1652
./Dataset/blob/forceTrain/sydney_2019-07-02-05-54-10.png,640,480,ball,351,229,396,273,1653
./Dataset/blob/forceTrain/sydney_2019-07-02-05-54-10.png,640,480,goalpost,467,163,473,263,1653
./Dataset/blob/forceTrain/2019-07-05-01-15-08-111.png,640,480,robot,187,205,261,310,1654
./Dataset/blob/forceTrain/2019-07-03-06-54-51-048.png,640,480,ball,488,437,528,477,1655
./Dataset/blob/forceTrain/2019-07-03-06-54-51-048.png,640,480,ball,271,375,311,415,1655
./Dataset/blob/forceTrain/2019-07-03-06-54-51-048.png,640,480,goalpost,214,18,257,59,1655
./Dataset/blob/forceTrain/2019-07-03-06-54-51-048.png,640,480,robot,357,267,397,327,1655
./Dataset/blob/forceTrain/oleg_frame0306q.jpg,640,480,robot,506,304,571,341,1656
./Dataset/blob/forceTrain/oleg_frame0306q.jpg,640,480,ball,308,381,373,444,1656
./Dataset/blob/forceTrain/oleg_frame0306q.jpg,640,480,goalpost,260,53,268,91,1656
./Dataset/blob/forceTrain/oleg_frame0306q.jpg,640,480,goalpost,470,62,477,112,1656
./Dataset/blob/forceTrain/2019-06-24-13-21-03.png,640,480,robot,539,334,561,413,1657
./Dataset/blob/forceTrain/2019-06-24-13-21-03.png,640,480,robot,301,361,343,428,1657
./Dataset/blob/forceTrain/2019-06-24-13-21-03.png,640,480,goalpost,220,73,233,98,1657
./Dataset/blob/forceTrain/2019-07-05-01-23-35-222.png,640,480,ball,222,226,262,266,1658
./Dataset/blob/forceTrain/2019-07-05-01-23-35-222.png,640,480,goalpost,270,92,310,152,1658
./Dataset/blob/forceTrain/2019-07-05-01-23-35-222.png,640,480,goalpost,414,81,454,141,1658
./Dataset/blob/forceTrain/2019-07-05-01-23-35-222.png,640,480,robot,371,92,411,152,1658
./Dataset/blob/forceTrain/oleg_frame0417.jpg,640,480,robot,261,399,350,468,1659
./Dataset/blob/forceTrain/oleg_frame0285s.jpg,640,480,goalpost,140,75,148,122,1660
./Dataset/blob/forceTrain/oleg_frame0285s.jpg,640,480,ball,316,255,369,310,1660
./Dataset/blob/forceTrain/oleg_frame0285s.jpg,640,480,robot,504,212,572,254,1660
./Dataset/blob/forceTrain/oleg_frame0285s.jpg,640,480,goalpost,3,294,10,334,1660
./Dataset/blob/forceTrain/oleg_frame0401.jpg,640,480,robot,191,340,280,409,1661
./Dataset/blob/forceTrain/oleg_frame0401.jpg,640,480,ball,268,389,336,450,1661
./Dataset/blob/forceTrain/2019-07-05-00-59-57-761.png,640,480,ball,303,241,343,281,1662
./Dataset/blob/forceTrain/2019-07-05-00-59-57-761.png,640,480,goalpost,420,80,460,140,1662
./Dataset/blob/forceTrain/2019-07-05-00-59-57-761.png,640,480,goalpost,202,75,242,135,1662
./Dataset/blob/forceTrain/2019-07-05-00-59-57-761.png,640,480,robot,320,81,360,141,1662
./Dataset/blob/forceTrain/oleg_frame0390q.jpg,640,480,robot,503,400,579,480,1663
./Dataset/blob/forceTrain/oleg_frame0390q.jpg,640,480,ball,333,204,355,228,1663
./Dataset/blob/forceTrain/oleg_frame0390q.jpg,640,480,goalpost,263,154,271,201,1663
./Dataset/blob/forceTrain/oleg_frame0390q.jpg,640,480,goalpost,477,170,483,228,1663
./Dataset/blob/forceTrain/34_diego_new.png,640,480,goalpost,464,198,504,258,1664
./Dataset/blob/forceTrain/34_diego_new.png,640,480,goalpost,56,190,96,250,1664
./Dataset/blob/forceTrain/34_diego_new.png,640,480,ball,337,214,379,253,1664
./Dataset/blob/forceTrain/2019-07-05-01-23-31-035.png,640,480,ball,266,197,306,237,1665
./Dataset/blob/forceTrain/2019-07-05-01-23-31-035.png,640,480,goalpost,431,123,471,183,1665
./Dataset/blob/forceTrain/2019-07-05-01-23-31-035.png,640,480,goalpost,313,111,353,171,1665
./Dataset/blob/forceTrain/2019-07-05-01-23-31-035.png,640,480,robot,391,123,431,183,1665
./Dataset/blob/forceTrain/frame0511_dropin.jpg,640,480,robot,392,141,481,200,1666
./Dataset/blob/forceTrain/frame0511_dropin.jpg,640,480,goalpost,227,145,237,187,1666
./Dataset/blob/forceTrain/frame0511_dropin.jpg,640,480,goalpost,559,148,571,195,1666
./Dataset/blob/forceTrain/frame0511_dropin.jpg,640,480,ball,251,340,317,405,1666
./Dataset/blob/forceTrain/oleg_frame0303a.jpg,640,480,robot,77,366,186,427,1667
./Dataset/blob/forceTrain/oleg_frame0303a.jpg,640,480,ball,306,209,350,250,1667
./Dataset/blob/forceTrain/oleg_frame0303a.jpg,640,480,goalpost,389,35,393,83,1667
./Dataset/blob/forceTrain/oleg_frame0303a.jpg,640,480,goalpost,536,96,542,138,1667
./Dataset/blob/forceTrain/frame0570_dropin.jpg,640,480,goalpost,105,373,125,428,1668
./Dataset/blob/forceTrain/frame0570_dropin.jpg,640,480,goalpost,532,188,543,227,1668
./Dataset/blob/forceTrain/frame0570_dropin.jpg,640,480,ball,275,332,337,395,1668
./Dataset/blob/forceTrain/frame0570_dropin.jpg,640,480,robot,371,264,456,337,1668
./Dataset/blob/forceTrain/2019-07-03-06-51-33-696.png,640,480,ball,152,452,192,480,1669
./Dataset/blob/forceTrain/2019-07-03-06-51-33-696.png,640,480,ball,274,239,314,279,1669
./Dataset/blob/forceTrain/2019-07-03-06-51-33-696.png,640,480,goalpost,489,127,529,187,1669
./Dataset/blob/forceTrain/2019-07-03-06-51-33-696.png,640,480,robot,84,412,124,472,1669
./Dataset/blob/forceTrain/oleg_frame04111.jpg,640,480,robot,231,385,294,420,1670
./Dataset/blob/forceTrain/oleg_frame04111.jpg,640,480,ball,285,343,347,403,1670
./Dataset/blob/forceTrain/frame0575_dropin.jpg,640,480,goalpost,96,399,116,454,1671
./Dataset/blob/forceTrain/frame0575_dropin.jpg,640,480,goalpost,522,204,533,243,1671
./Dataset/blob/forceTrain/frame0575_dropin.jpg,640,480,ball,269,354,331,417,1671
./Dataset/blob/forceTrain/frame0575_dropin.jpg,640,480,robot,367,294,452,367,1671
./Dataset/blob/forceTrain/2019-07-05-09-16-24-152.png,640,480,goalpost,633,129,640,160,1672
./Dataset/blob/forceTrain/2019-07-05-09-16-24-152.png,640,480,robot,525,102,554,195,1672
./Dataset/blob/forceTrain/2019-07-03-06-54-46-972.png,640,480,ball,470,325,510,365,1673
./Dataset/blob/forceTrain/2019-07-03-06-54-46-972.png,640,480,ball,352,299,392,339,1673
./Dataset/blob/forceTrain/2019-07-03-06-54-46-972.png,640,480,goalpost,280,16,320,60,1673
./Dataset/blob/forceTrain/2019-07-03-06-54-46-972.png,640,480,robot,360,202,400,262,1673
./Dataset/blob/forceTrain/2019-07-03-06-54-46-972.png,640,480,goalpost,219,14,244,61,1673
./Dataset/blob/forceTrain/2019-07-07-08-33-57-750.png,640,480,robot,562,173,579,281,1674
./Dataset/blob/forceTrain/2019-07-07-08-33-57-750.png,640,480,robot,538,156,551,225,1674
./Dataset/blob/forceTrain/oleg_frame0354s.jpg,640,480,ball,240,388,308,452,1675
./Dataset/blob/forceTrain/oleg_frame0354s.jpg,640,480,robot,337,261,405,303,1675
./Dataset/blob/forceTrain/oleg_frame0379g.jpg,640,480,ball,258,350,323,412,1676
./Dataset/blob/forceTrain/oleg_frame0379g.jpg,640,480,robot,114,281,175,317,1676
./Dataset/blob/forceTrain/2019-07-07-08-36-57-442.png,640,480,robot,262,105,340,259,1677
./Dataset/blob/forceTrain/2019-07-07-08-36-57-442.png,640,480,goalpost,225,92,249,144,1677
./Dataset/blob/forceTrain/2019-06-24-13-20-36.png,640,480,robot,251,300,301,364,1678
./Dataset/blob/forceTrain/2019-06-24-13-20-36.png,640,480,robot,531,325,560,409,1678
./Dataset/blob/forceTrain/2019-06-24-13-20-36.png,640,480,goalpost,408,65,423,108,1678
./Dataset/blob/forceTrain/oleg_frame0390w.jpg,640,480,goalpost,65,85,71,126,1679
./Dataset/blob/forceTrain/oleg_frame0390w.jpg,640,480,robot,225,155,285,200,1679
./Dataset/blob/forceTrain/oleg_frame0390w.jpg,640,480,ball,341,187,379,224,1679
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-30.png,640,480,goalpost,336,1,342,36,1680
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-30.png,640,480,robot,514,60,579,105,1680
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-30.png,640,480,ball,329,28,336,37,1680
./Dataset/blob/forceTrain/sydney_2019-07-02-06-57-30.png,640,480,goalpost,218,1,222,43,1680
./Dataset/blob/forceTrain/oleg_frame0384g.jpg,640,480,ball,257,362,322,424,1681
./Dataset/blob/forceTrain/oleg_frame0384g.jpg,640,480,robot,122,317,183,353,1681
./Dataset/blob/forceTrain/oleg_frame0319q.jpg,640,480,robot,435,330,500,367,1682
./Dataset/blob/forceTrain/oleg_frame0319q.jpg,640,480,ball,306,374,371,437,1682
./Dataset/blob/forceTrain/oleg_frame0319q.jpg,640,480,goalpost,249,54,257,92,1682
./Dataset/blob/forceTrain/oleg_frame0319q.jpg,640,480,goalpost,454,70,461,120,1682
./Dataset/blob/forceTrain/1_s.png,640,480,ball,311,389,373,445,1683
./Dataset/blob/forceTrain/1_s.png,640,480,goalpost,320,125,350,190,1683
./Dataset/blob/forceTrain/1_s.png,640,480,goalpost,109,96,138,144,1683
./Dataset/blob/forceTrain/2019-07-07-08-35-32-889.png,640,480,robot,138,156,185,283,1684
./Dataset/blob/forceTrain/2019-07-05-00-59-42-314.png,640,480,ball,226,240,266,280,1685
./Dataset/blob/forceTrain/2019-07-05-00-59-42-314.png,640,480,goalpost,347,33,387,93,1685
./Dataset/blob/forceTrain/2019-07-05-00-59-42-314.png,640,480,goalpost,214,32,254,92,1685
./Dataset/blob/forceTrain/2019-07-05-00-59-42-314.png,640,480,robot,103,161,143,221,1685
./Dataset/blob/forceTrain/2019-07-05-00-59-42-314.png,640,480,robot,281,28,321,88,1685
./Dataset/blob/forceTrain/sydney_2019-07-02-06-01-13.png,640,480,ball,623,241,640,258,1686
./Dataset/blob/forceTrain/sydney_2019-07-02-06-01-06.png,640,480,ball,330,169,347,186,1687
./Dataset/blob/forceTrain/sydney_2019-07-02-06-01-06.png,640,480,goalpost,477,125,481,170,1687
./Dataset/blob/forceTrain/sydney_2019-07-02-06-01-06.png,640,480,goalpost,549,138,553,189,1687
./Dataset/blob/forceTrain/oleg_frame0339r.jpg,640,480,goalpost,15,122,20,158,1688
./Dataset/blob/forceTrain/oleg_frame0339r.jpg,640,480,robot,204,180,267,216,1688
./Dataset/blob/forceTrain/oleg_frame0339r.jpg,640,480,ball,272,182,305,216,1688
./Dataset/blob/forceTrain/2019-06-24-13-17-59.png,640,480,robot,457,234,507,282,1689
./Dataset/blob/forceTrain/2019-06-24-13-17-59.png,640,480,goalpost,212,60,227,100,1689
./Dataset/blob/forceTrain/2019-06-24-13-17-59.png,640,480,robot,328,218,362,270,1689
./Dataset/blob/forceTrain/74_diego_new.png,640,480,goalpost,522,70,534,114,1690
./Dataset/blob/forceTrain/74_diego_new.png,640,480,ball,314,271,357,320,1690
./Dataset/blob/forceTrain/74_diego_new.png,640,480,robot,322,59,345,88,1690
./Dataset/blob/forceTrain/2019-07-03-06-51-52-988.png,640,480,ball,311,212,351,252,1691
./Dataset/blob/forceTrain/2019-07-03-06-51-52-988.png,640,480,ball,198,116,238,156,1691
./Dataset/blob/forceTrain/2019-07-03-06-51-52-988.png,640,480,goalpost,1,127,31,187,1691
